# Step T (K) E_KS (eV) E_tot (eV) Vol (A^3) P (kBar)
# Step T (K) E_KS (eV) E_tot (eV) Vol (A^3) P (kBar)
131,509.16,-16602.59255,-16601.46977,965.350,196.418
131,509.16,-16602.59255,-16601.46977,965.350,196.418
132,533.91,-16602.44932,-16601.47235,965.350,196.571
132,533.91,-16602.44932,-16601.47235,965.350,196.571
133,556.58,-16602.30346,-16601.47541,965.350,196.716
133,556.58,-16602.30346,-16601.47541,965.350,196.716
134,577.00,-16602.16256,-16601.47849,965.350,196.891
134,577.00,-16602.16256,-16601.47849,965.350,196.891
135,594.95,-16602.03329,-16601.48078,965.350,197.081
135,594.95,-16602.03329,-16601.48078,965.350,197.081
136,610.14,-16601.92029,-16601.48192,965.350,197.249
136,610.14,-16601.92029,-16601.48192,965.350,197.249
137,622.01,-16601.82416,-16601.48142,965.350,197.305
137,622.01,-16601.82416,-16601.48142,965.350,197.305
138,629.90,-16601.74295,-16601.47959,965.350,197.295
138,629.90,-16601.74295,-16601.47959,965.350,197.295
139,633.15,-16601.67309,-16601.47705,965.350,197.301
139,633.15,-16601.67309,-16601.47705,965.350,197.301
140,631.26,-16601.61070,-16601.47449,965.350,197.338
140,631.26,-16601.61070,-16601.47449,965.350,197.338
141,624.03,-16601.55264,-16601.47198,965.350,197.206
141,624.03,-16601.55264,-16601.47198,965.350,197.206
142,611.73,-16601.49920,-16601.47005,965.350,196.988
142,611.73,-16601.49920,-16601.47005,965.350,196.988
143,595.04,-16601.45468,-16601.47005,965.350,196.810
143,595.04,-16601.45468,-16601.47005,965.350,196.810
144,574.91,-16601.42440,-16601.47298,965.350,196.684
144,574.91,-16601.42440,-16601.47298,965.350,196.684
145,552.29,-16601.41077,-16601.47784,965.350,196.439
145,552.29,-16601.41077,-16601.47784,965.350,196.439
146,528.10,-16601.41358,-16601.48212,965.350,196.116
146,528.10,-16601.41358,-16601.48212,965.350,196.116
147,503.17,-16601.43333,-16601.48458,965.350,195.673
147,503.17,-16601.43333,-16601.48458,965.350,195.673
148,478.18,-16601.47012,-16601.48500,965.350,195.333
148,478.18,-16601.47012,-16601.48500,965.350,195.333
149,453.60,-16601.52288,-16601.48387,965.350,194.934
149,453.60,-16601.52288,-16601.48387,965.350,194.934
150,429.66,-16601.58900,-16601.48217,965.350,194.447
150,429.66,-16601.58900,-16601.48217,965.350,194.447
151,406.44,-16601.66429,-16601.48071,965.350,194.020
151,406.44,-16601.66429,-16601.48071,965.350,194.020
152,383.91,-16601.74416,-16601.48027,965.350,193.589
152,383.91,-16601.74416,-16601.48027,965.350,193.589
153,362.02,-16601.82388,-16601.48107,965.350,193.186
153,362.02,-16601.82388,-16601.48107,965.350,193.186
154,340.80,-16601.90014,-16601.48300,965.350,192.850
154,340.80,-16601.90014,-16601.48300,965.350,192.850
155,320.40,-16601.97195,-16601.48572,965.350,192.575
155,320.40,-16601.97195,-16601.48572,965.350,192.575
156,301.12,-16602.04084,-16601.48890,965.350,192.339
156,301.12,-16602.04084,-16601.48890,965.350,192.339
157,283.27,-16602.10980,-16601.49185,965.350,192.147
157,283.27,-16602.10980,-16601.49185,965.350,192.147
158,267.19,-16602.18255,-16601.49419,965.350,192.049
158,267.19,-16602.18255,-16601.49419,965.350,192.049
159,253.03,-16602.26204,-16601.49580,965.350,191.880
159,253.03,-16602.26204,-16601.49580,965.350,191.880
160,240.81,-16602.34950,-16601.49686,965.350,191.730
160,240.81,-16602.34950,-16601.49686,965.350,191.730
161,230.34,-16602.44392,-16601.49763,965.350,191.636
161,230.34,-16602.44392,-16601.49763,965.350,191.636
162,221.30,-16602.54234,-16601.49842,965.350,191.595
162,221.30,-16602.54234,-16601.49842,965.350,191.595
163,213.30,-16602.64068,-16601.49950,965.350,191.582
163,213.30,-16602.64068,-16601.49950,965.350,191.582
164,206.00,-16602.73494,-16601.50095,965.350,191.648
164,206.00,-16602.73494,-16601.50095,965.350,191.648
165,199.19,-16602.82275,-16601.50280,965.350,191.765
165,199.19,-16602.82275,-16601.50280,965.350,191.765
166,192.84,-16602.90390,-16601.50493,965.350,191.930
166,192.84,-16602.90390,-16601.50493,965.350,191.930
167,187.08,-16602.98050,-16601.50712,965.350,192.059
167,187.08,-16602.98050,-16601.50712,965.350,192.059
168,182.15,-16603.05620,-16601.50922,965.350,192.221
168,182.15,-16603.05620,-16601.50922,965.350,192.221
169,178.25,-16603.13479,-16601.51117,965.350,192.446
169,178.25,-16603.13479,-16601.51117,965.350,192.446
170,175.51,-16603.21876,-16601.51300,965.350,192.753
170,175.51,-16603.21876,-16601.51300,965.350,192.753
171,173.88,-16603.30839,-16601.51471,965.350,193.056
171,173.88,-16603.30839,-16601.51471,965.350,193.056
172,173.18,-16603.40176,-16601.51636,965.350,193.405
172,173.18,-16603.40176,-16601.51636,965.350,193.405
173,173.10,-16603.49535,-16601.51812,965.350,193.780
173,173.10,-16603.49535,-16601.51812,965.350,193.780
174,173.32,-16603.58487,-16601.51983,965.350,194.168
174,173.32,-16603.58487,-16601.51983,965.350,194.168
175,173.60,-16603.66729,-16601.52160,965.350,194.562
175,173.60,-16603.66729,-16601.52160,965.350,194.562
176,173.88,-16603.74138,-16601.52332,965.350,195.056
176,173.88,-16603.74138,-16601.52332,965.350,195.056
177,174.22,-16603.80813,-16601.52496,965.350,195.555
177,174.22,-16603.80813,-16601.52496,965.350,195.555
178,174.82,-16603.87025,-16601.52645,965.350,196.129
178,174.82,-16603.87025,-16601.52645,965.350,196.129
179,175.91,-16603.93107,-16601.52781,965.350,196.726
179,175.91,-16603.93107,-16601.52781,965.350,196.726
180,177.67,-16603.99339,-16601.52916,965.350,197.409
180,177.67,-16603.99339,-16601.52916,965.350,197.409
181,180.18,-16604.05808,-16601.53043,965.350,198.079
181,180.18,-16604.05808,-16601.53043,965.350,198.079
182,183.33,-16604.12383,-16601.53164,965.350,198.754
182,183.33,-16604.12383,-16601.53164,965.350,198.754
183,186.89,-16604.18762,-16601.53287,965.350,199.513
183,186.89,-16604.18762,-16601.53287,965.350,199.513
184,190.57,-16604.24535,-16601.53401,965.350,200.295
184,190.57,-16604.24535,-16601.53401,965.350,200.295
185,194.13,-16604.29343,-16601.53506,965.350,201.127
185,194.13,-16604.29343,-16601.53506,965.350,201.127
186,197.42,-16604.32978,-16601.53591,965.350,202.046
186,197.42,-16604.32978,-16601.53591,965.350,202.046
187,200.45,-16604.35446,-16601.53657,965.350,203.022
187,200.45,-16604.35446,-16601.53657,965.350,203.022
188,203.35,-16604.36955,-16601.53713,965.350,204.120
188,203.35,-16604.36955,-16601.53713,965.350,204.120
189,206.34,-16604.37793,-16601.53759,965.350,205.227
189,206.34,-16604.37793,-16601.53759,965.350,205.227
190,209.60,-16604.38237,-16601.53812,965.350,206.428
190,209.60,-16604.38237,-16601.53812,965.350,206.428
191,213.22,-16604.38400,-16601.53876,965.350,207.660
191,213.22,-16604.38400,-16601.53876,965.350,207.660
192,217.11,-16604.38159,-16601.53951,965.350,208.944
192,217.11,-16604.38159,-16601.53951,965.350,208.944
193,221.01,-16604.37139,-16601.54024,965.350,210.165
193,221.01,-16604.37139,-16601.54024,965.350,210.165
194,224.53,-16604.34823,-16601.54082,965.350,211.534
194,224.53,-16604.34823,-16601.54082,965.350,211.534
195,227.31,-16604.30729,-16601.54129,965.350,213.054
195,227.31,-16604.30729,-16601.54129,965.350,213.054
196,229.11,-16604.24552,-16601.54153,965.350,214.558
196,229.11,-16604.24552,-16601.54153,965.350,214.558
197,229.87,-16604.16264,-16601.54156,965.350,216.234
197,229.87,-16604.16264,-16601.54156,965.350,216.234
198,229.75,-16604.06109,-16601.54139,965.350,217.886
198,229.75,-16604.06109,-16601.54139,965.350,217.886
199,228.99,-16603.94490,-16601.54116,965.350,219.556
199,228.99,-16603.94490,-16601.54116,965.350,219.556
200,227.83,-16603.81774,-16601.54113,965.350,221.234
200,227.83,-16603.81774,-16601.54113,965.350,221.234
201,226.38,-16603.68106,-16601.54126,965.350,222.991
201,226.38,-16603.68106,-16601.54126,965.350,222.991
202,224.51,-16603.53346,-16601.54151,965.350,224.741
202,224.51,-16603.53346,-16601.54151,965.350,224.741
203,221.91,-16603.37076,-16601.54178,965.350,226.538
203,221.91,-16603.37076,-16601.54178,965.350,226.538
204,218.19,-16603.18772,-16601.54193,965.350,228.389
204,218.19,-16603.18772,-16601.54193,965.350,228.389
205,213.00,-16602.98002,-16601.54168,965.350,230.219
205,213.00,-16602.98002,-16601.54168,965.350,230.219
206,206.19,-16602.74660,-16601.54122,965.350,232.015
206,206.19,-16602.74660,-16601.54122,965.350,232.015
207,197.86,-16602.49000,-16601.54057,965.350,233.850
207,197.86,-16602.49000,-16601.54057,965.350,233.850
208,188.38,-16602.21609,-16601.53974,965.350,235.751
208,188.38,-16602.21609,-16601.53974,965.350,235.751
209,178.24,-16601.93271,-16601.53904,965.350,237.569
209,178.24,-16601.93271,-16601.53904,965.350,237.569
210,167.89,-16601.64670,-16601.53846,965.350,239.350
210,167.89,-16601.64670,-16601.53846,965.350,239.350
211,157.60,-16601.36229,-16601.53820,965.350,241.037
211,157.60,-16601.36229,-16601.53820,965.350,241.037
212,147.36,-16601.07953,-16601.53807,965.350,242.705
212,147.36,-16601.07953,-16601.53807,965.350,242.705
213,136.92,-16600.79541,-16601.53798,965.350,244.271
213,136.92,-16600.79541,-16601.53798,965.350,244.271
214,125.92,-16600.50597,-16601.53772,965.350,245.846
214,125.92,-16600.50597,-16601.53772,965.350,245.846
215,114.13,-16600.20936,-16601.53718,965.350,247.351
215,114.13,-16600.20936,-16601.53718,965.350,247.351
216,101.59,-16599.90811,-16601.53629,965.350,248.737
216,101.59,-16599.90811,-16601.53629,965.350,248.737
217,88.73,-16599.61008,-16601.53519,965.350,250.105
217,88.73,-16599.61008,-16601.53519,965.350,250.105
218,76.28,-16599.32712,-16601.53410,965.350,251.266
218,76.28,-16599.32712,-16601.53410,965.350,251.266
219,65.14,-16599.07236,-16601.53329,965.350,252.353
219,65.14,-16599.07236,-16601.53329,965.350,252.353
220,56.14,-16598.85642,-16601.53289,965.350,253.273
220,56.14,-16598.85642,-16601.53289,965.350,253.273
221,49.83,-16598.68471,-16601.53296,965.350,254.056
221,49.83,-16598.68471,-16601.53296,965.350,254.056
222,46.40,-16598.55641,-16601.53332,965.350,254.689
222,46.40,-16598.55641,-16601.53332,965.350,254.689
223,45.77,-16598.46592,-16601.53379,965.350,255.206
223,45.77,-16598.46592,-16601.53379,965.350,255.206
224,47.80,-16598.40624,-16601.53404,965.350,255.492
224,47.80,-16598.40624,-16601.53404,965.350,255.492
225,52.63,-16598.37368,-16601.53394,965.350,255.700
225,52.63,-16598.37368,-16601.53394,965.350,255.700
226,61.00,-16598.37133,-16601.53346,965.350,255.780
226,61.00,-16598.37133,-16601.53346,965.350,255.780
227,74.46,-16598.41047,-16601.53287,965.350,255.647
227,74.46,-16598.41047,-16601.53287,965.350,255.647
228,95.34,-16598.50838,-16601.53272,965.350,255.254
228,95.34,-16598.50838,-16601.53272,965.350,255.254
229,126.51,-16598.68270,-16601.53368,965.350,254.685
229,126.51,-16598.68270,-16601.53368,965.350,254.685
230,170.88,-16598.94378,-16601.53614,965.350,253.797
230,170.88,-16598.94378,-16601.53614,965.350,253.797
231,230.87,-16599.28861,-16601.54036,965.350,252.696
231,230.87,-16599.28861,-16601.54036,965.350,252.696
232,307.99,-16599.69862,-16601.54623,965.350,251.421
232,307.99,-16599.69862,-16601.54623,965.350,251.421
233,402.69,-16600.14343,-16601.55319,965.350,250.020
233,402.69,-16600.14343,-16601.55319,965.350,250.020
234,514.44,-16600.59005,-16601.56059,965.350,248.680
234,514.44,-16600.59005,-16601.56059,965.350,248.680
235,641.97,-16601.01404,-16601.56823,965.350,247.356
235,641.97,-16601.01404,-16601.56823,965.350,247.356
236,783.22,-16601.40778,-16601.57622,965.350,246.212
236,783.22,-16601.40778,-16601.57622,965.350,246.212
237,934.87,-16601.78119,-16601.58532,965.350,245.079
237,934.87,-16601.78119,-16601.58532,965.350,245.079
238,1091.23,-16602.15296,-16601.59604,965.350,243.895
238,1091.23,-16602.15296,-16601.59604,965.350,243.895
239,1243.15,-16602.53733,-16601.60843,965.350,242.605
239,1243.15,-16602.53733,-16601.60843,965.350,242.605
240,1377.62,-16602.93081,-16601.62112,965.350,240.862
240,1377.62,-16602.93081,-16601.62112,965.350,240.862
241,1479.23,-16603.30909,-16601.63247,965.350,238.950
241,1479.23,-16603.30909,-16601.63247,965.350,238.950
242,1533.37,-16603.63140,-16601.64025,965.350,236.678
242,1533.37,-16603.63140,-16601.64025,965.350,236.678
243,1530.73,-16603.85645,-16601.64158,965.350,234.070
243,1530.73,-16603.85645,-16601.64158,965.350,234.070
244,1470.87,-16603.96429,-16601.63645,965.350,231.111
